Division,Line,Week Ending,Cost of Goods,Revenue,Sales Volume,Unit Cost,Unit Price,Discounted Unit Price,Banner Ad (Impressions),Paid Search (Impressions),Flyer (Pages),Newspaper (Pages)
26,26002,40082,988224.3034,901104.5292,109012,9.06528,11.80872,8.266104,893,34100,0.154989,0
26,26002,40089,2108484.41,2718835.16,232589,9.06528,11.68944,11.68944,885,88578,0.642326,0
26,26002,40096,1304357.813,1201382.196,143885,9.06528,11.928,8.3496,773,14142,0.266407,0
26,26002,40103,946659.9946,1183324.993,104427,9.06528,11.3316,11.3316,643,0,0.72605,0
26,26002,40110,316124.4442,395155.5552,34872,9.06528,11.3316,11.3316,584,0,0.128569,0
26,26002,40117,256284.5309,278034.9944,28271,9.06528,11.57016,9.834636,446,1,0,0
26,26002,40124,450036.7603,579422.3289,49644,9.06528,12.28584,11.671548,426,5,0,0
26,26002,40131,557578.177,523830.0241,61507,9.06528,12.16656,8.516592,333,38,0.000017,0
26,26002,40138,432259.7462,398133.9768,47683,9.06528,11.928,8.3496,256,8,0.000062,0.001278
26,26002,40145,2546926.677,2990963.236,280954,9.06528,12.5244,10.64574,228,9554,0.000334,0.003535
26,26002,40152,634805.2973,751743.1152,70026,9.06528,11.928,10.7352,211,8169,0.000074,0.002462
26,26002,40159,481012.8221,546835.6293,53061,9.06528,11.45088,10.305792,165,103,0.104997,0
26,26002,40166,971417.2742,1064724.46,107158,9.06528,11.68944,9.936024,370,12,0.097252,0
26,26002,40173,1592951.002,1886389.344,175720,9.06528,11.928,10.7352,1250,60,0.000881,0
26,26002,40180,564694.4218,780169.9248,62292,9.06528,12.5244,12.5244,1008,64,0.000152,0
26,26003,39452,3290.65663,3845.26168,293,11.23091,13.12376,13.12376,991,82,0.000556,0
26,26003,39459,5896.22775,4776.606975,525,11.23091,12.99757,9.098299,853,31,0.000799,0
26,26003,39466,2347.26019,2558.24987,209,11.23091,12.24043,12.24043,750,22,0.000713,0
26,26003,39473,4503.59491,3506.731767,401,11.23091,12.49281,8.744967,646,29,0.000273,0
26,26003,39480,4099.28215,3095.18832,365,11.23091,12.11424,8.479968,534,32,0.000293,0
26,26003,39487,4436.20945,3314.695825,395,11.23091,11.98805,8.391635,513,16,0.000263,0
26,26003,39494,10736.74996,10151.65741,956,11.23091,12.49281,10.6188885,434,47,0.000341,0
26,26003,39501,2762.80386,2691.405558,246,11.23091,12.87138,10.940673,349,68,0.000222,0
26,26003,39508,2347.26019,2605.722548,209,11.23091,13.12376,12.467572,292,41,0.000442,0
26,26003,39515,3301.88754,3027.348576,294,11.23091,12.11424,10.297104,250,22,0.000651,0
26,26003,39522,8209.79521,6198.856608,731,11.23091,12.11424,8.479968,218,2278,0.000336,0
26,26003,39529,12320.30827,10174.63661,1097,11.23091,12.36662,9.274965,343,4834,0.000287,0
26,26003,39536,4840.52221,5090.706504,431,11.23091,13.12376,11.811384,1026,3800,0.022123,0
26,26003,39543,7378.70787,5861.512881,657,11.23091,12.74519,8.921633,868,819,0.037185,0
26,26003,39550,3526.50574,3469.051433,314,11.23091,12.99757,11.0479345,784,5,0.035522,0
26,26003,39557,4391.28581,4068.106911,391,11.23091,12.24043,10.4043655,685,41,0.007255,0
26,26003,39564,7266.39877,5429.387845,647,11.23091,11.98805,8.391635,623,47,0.000079,0
26,26003,39571,4896.67676,4965.45031,436,11.23091,11.98805,11.3886475,554,43,0.000333,0
26,26003,39578,5682.84046,6187.272366,506,11.23091,12.87138,12.227811,431,21,0.000445,0
26,26003,39585,3324.34936,3395.318616,296,11.23091,12.74519,11.470671,419,181,0.000337,0
26,26003,39592,3234.50208,3401.678592,288,11.23091,13.12376,11.811384,298,352,0.00026,0
26,26003,39599,3043.57661,3046.996359,271,11.23091,12.49281,11.243529,273,225,0.001742,0
26,26003,39606,2650.49476,2888.74148,236,11.23091,12.24043,12.24043,251,54,0.002965,0
26,26003,39613,4615.90401,5393.86536,411,11.23091,13.12376,13.12376,225,83,0.001877,0
26,26003,39620,4076.82033,3538.588433,363,11.23091,12.99757,9.7481775,177,42,0.000781,0
26,26003,39627,3908.35668,3618.523488,348,11.23091,12.99757,10.398056,903,30,0.001002,0
26,26003,39634,3874.66395,3626.511315,345,11.23091,12.36662,10.511627,898,29,0.000331,0
26,26003,39641,3256.9639,3235.00684,290,11.23091,13.12376,11.155196,696,35,0.000238,0
26,26003,39648,4964.06222,4328.216048,442,11.23091,12.24043,9.792344,644,93,0.000331,0
26,26003,39655,3167.11662,3202.7022,282,11.23091,12.619,11.3571,526,33,0.000433,0
26,26003,39662,2223.72018,2498.562,198,11.23091,12.619,12.619,477,36,0.000727,0.0003
26,26003,39669,5873.76593,4388.825105,523,11.23091,11.98805,8.391635,390,47,0.00037,0.000326
26,26003,39676,4705.75129,4359.429145,419,11.23091,12.24043,10.4043655,343,88,0.000441,0
26,26003,39683,4447.44036,3997.6992,396,11.23091,12.619,10.0952,342,55,0.000394,0
26,26003,39690,2470.8002,2742.86584,220,11.23091,13.12376,12.467572,247,23,0.000701,0
26,26003,39697,5289.75861,4635.96822,471,11.23091,13.12376,9.84282,211,74,0.000443,0
26,26003,39704,3402.96573,3705.026733,303,11.23091,12.87138,12.227811,200,42,0.000217,0
26,26003,39711,5817.61138,4755.407055,518,11.23091,12.24043,9.1803225,185,60,0.000625,0
26,26003,39718,6749.77691,5361.901433,601,11.23091,12.74519,8.921633,728,42,0.0004,0
26,26003,39725,4885.44585,4712.534003,435,11.23091,12.74519,10.8334115,722,52,0.000563,0
26,26003,39732,5087.60223,4344.46932,453,11.23091,11.98805,9.59044,618,9,0.000452,0
26,26003,39739,2549.41657,2749.93248,227,11.23091,12.11424,12.11424,519,0,0.000528,0
26,26003,39746,2987.42206,2792.736128,266,11.23091,13.12376,10.499008,444,0,0.000104,0
26,26003,39753,3167.11662,3055.022043,282,11.23091,12.74519,10.8334115,373,0,0,0
26,26003,39760,7726.86608,6250.94784,688,11.23091,12.11424,9.08568,348,1,0,0
26,26003,39767,7726.86608,6381.17592,688,11.23091,12.36662,9.274965,284,5,0.000006,0
26,26003,39774,4907.90767,4499.834448,437,11.23091,12.11424,10.297104,219,0,0.000014,0.000333
26,26003,39781,35646.90834,28537.55303,3174,11.23091,11.98805,8.9910375,228,346,0.000057,0.000258
26,26003,39788,4773.13675,5043.972038,425,11.23091,12.49281,11.8681695,166,204,0.00001,0.000017
26,26003,39795,4739.44402,4600.988352,422,11.23091,12.11424,10.902816,160,894,0.003468,0
26,26003,39802,14701.26119,13008.13841,1309,11.23091,13.24995,9.9374625,132,139,0.002403,0
26,26003,39809,38791.56314,37658.32646,3454,11.23091,12.11424,10.902816,690,354,0.008858,0
26,26003,39816,10332.4372,9926.1054,920,11.23091,11.98805,10.789245,835,1022,0.001838,0
26,26003,39823,5121.29496,5174.176646,456,11.23091,12.6076429,11.34687861,685,879,0.00466,0
26,26003,39830,3099.73116,3730.822493,276,11.23091,13.5174728,13.5174728,514,414,0.009925,0
26,26003,39837,3739.89303,3568.593323,333,11.23091,12.6076429,10.71649647,439,378,0.010468,0
26,26003,39844,4447.44036,3705.867158,396,11.23091,12.4776672,9.3582504,406,218,0.004145,0
26,26003,39851,4043.1276,4295.436934,360,11.23091,13.2575214,11.93176926,337,435,0.004677,0
26,26003,39858,15476.19398,13038.95426,1378,11.23091,13.5174728,9.46223096,280,366,0.002635,0
26,26003,39865,2729.11113,2880.469473,243,11.23091,12.4776672,11.85378384,247,630,0.003856,0
26,26003,39872,2672.95658,2923.283469,238,11.23091,13.6474485,12.28270365,206,1451,0.003894,0
26,26003,39879,3425.42755,3639.189624,305,11.23091,13.2575214,11.93176926,179,1810,0.009007,0
26,26003,39886,4593.44219,4146.484781,409,11.23091,13.5174728,10.1381046,132,1191,0.014089,0
26,26003,39893,5783.91865,5120.717641,515,11.23091,13.2575214,9.94314105,118,1357,0.017409,0
26,26003,39900,4874.21494,4467.628741,434,11.23091,12.8675943,10.29407544,842,578,0.011028,0
26,26003,39907,6671.16054,5674.609086,594,11.23091,13.6474485,9.55321395,987,1126,0.016358,0
26,26003,39914,6884.54783,7644.826238,613,11.23091,13.1275457,12.47116842,809,3128,0.004516,0
26,26003,39921,3661.27666,4226.6148,326,11.23091,13.6474485,12.96507608,661,1849,0.014447,0
26,26003,39928,7580.86425,6387.005898,675,11.23091,13.5174728,9.46223096,651,2302,0.033279,0
26,26003,39935,12073.22825,10060.11918,1075,11.23091,12.4776672,9.3582504,556,2963,0.018492,0
26,26003,39942,17093.44502,15192.80758,1522,11.23091,12.4776672,9.98213376,466,2457,0.019026,0
26,26003,39949,5065.14041,4455.047093,451,11.23091,12.3476915,9.8781532,366,1252,0.022796,0
26,26003,39956,3897.12577,4099.732522,347,11.23091,13.1275457,11.81479113,364,2019,0.027929,0
26,26003,39963,6244.38596,5210.413871,556,11.23091,13.3874971,9.37124797,327,3399,0.010794,0
26,26003,39970,6996.85693,6607.548666,623,11.23091,12.4776672,10.60601712,277,3230,0.018363,0
26,26003,39977,9400.27167,8485.59355,837,11.23091,13.5174728,10.1381046,204,10712,0.037775,0
26,26003,39984,7940.25337,6625.472315,707,11.23091,13.3874971,9.37124797,211,13792,0.043069,0
26,26003,39991,7255.16786,6612.188798,646,11.23091,13.6474485,10.23558638,1042,24479,0.08502,0
26,26003,39998,9209.3462,7913.570495,820,11.23091,12.8675943,9.650695725,913,5452,0.174592,0
26,26003,40005,10938.90634,8861.743226,974,11.23091,12.99757,9.098299,702,411,0.298527,0
26,26003,40012,6727.31509,5177.387046,599,11.23091,12.3476915,8.64338405,578,230,0.045438,0
26,26003,40019,7041.78057,5533.494469,627,11.23091,12.6076429,8.82535003,547,636,0.004901,0
26,26003,40026,2897.57478,3313.132583,258,11.23091,13.5174728,12.84159916,489,344,0.002994,0
26,26003,40033,5884.99684,4576.808329,524,11.23091,12.4776672,8.73436704,358,763,0.005944,0.000922
26,26003,40040,2976.19115,3435.74516,265,11.23091,13.6474485,12.96507608,326,1038,0.004365,0.00064
26,26003,40047,7446.09333,6213.137404,663,11.23091,13.3874971,9.37124797,265,2014,0.006062,0
26,26003,40054,3672.50757,4122.699228,327,11.23091,12.6076429,12.6076429,221,1707,0.01008,0
26,26003,40061,6446.54234,6781.690109,574,11.23091,13.1275457,11.81479113,221,3838,0.015736,0
26,26003,40068,4402.51672,4993.146491,392,11.23091,12.7376186,12.7376186,183,7529,0.014844,0
26,26003,40075,7199.01331,6331.896201,641,11.23091,12.3476915,9.8781532,154,1061,0.036912,0
26,26003,40082,5233.60406,5560.204475,466,11.23091,13.2575214,11.93176926,937,1750,0.081845,0
26,26003,40089,3986.97305,4752.561471,355,11.23091,13.3874971,13.3874971,850,2483,0.010513,0
26,26003,40096,9108.26801,7600.082104,811,11.23091,13.3874971,9.37124797,810,2225,0.025004,0
26,26003,40103,5345.91316,5147.453642,476,11.23091,13.5174728,10.81397824,656,315,0.020699,0
26,26003,40110,2358.4911,2670.805671,210,11.23091,13.3874971,12.71812225,525,0,0.023422,0
26,26003,40117,2088.94926,2319.637325,186,11.23091,13.1275457,12.47116842,419,0,0.003711,0
26,26003,40124,3818.5094,4324.161563,340,11.23091,13.3874971,12.71812225,415,1,0,0
26,26003,40131,3818.5094,4176.119241,340,11.23091,13.6474485,12.28270365,327,3,0,0
26,26003,40138,6502.69689,5373.273423,579,11.23091,13.2575214,9.28026498,295,10,0.00001,0
26,26003,40145,18171.61238,14573.8373,1618,11.23091,12.8675943,9.00731601,250,2,0.000037,0.000709
26,26003,40152,8164.87157,6945.186542,727,11.23091,13.6474485,9.55321395,203,1351,0.000154,0.002312
26,26003,40159,4380.0549,4607.768541,390,11.23091,13.1275457,11.81479113,168,834,0.000035,0.001267
26,26003,40166,14274.48661,12266.03427,1271,11.23091,12.8675943,9.650695725,390,599,0.012518,0
26,26003,40173,15622.19581,18079.61987,1391,11.23091,12.99757,12.99757,1095,110,0.007585,0
26,26003,40180,10163.97355,8645.658625,905,11.23091,13.6474485,9.55321395,1059,306,0.00571,0
26,26004,39452,28448.76958,23753.00882,10087,2.82034,3.36402,2.354814,1062,362,0.000947,0
26,26004,39459,8314.36232,9706.767576,2948,2.82034,3.46596,3.292662,853,710,0.002619,0
26,26004,39466,16868.45354,14480.44958,5981,2.82034,3.2281,2.421075,802,201,0.003489,0
26,26004,39473,8074.63342,8434.586958,2863,2.82034,3.46596,2.946066,588,264,0.005551,0
26,26004,39480,4317.94054,5098.29124,1531,2.82034,3.33004,3.33004,556,200,0.002524,0
26,26004,39487,11930.0382,12217.509,4230,2.82034,3.398,2.8883,455,17111,0.002647,0
26,26004,39494,16544.11444,20530.64804,5866,2.82034,3.49994,3.49994,401,4978,0.001578,0
26,26004,39501,18983.70854,18114.5749,6731,2.82034,3.36402,2.691216,392,8170,0.219381,0
26,26004,39508,9422.75594,9939.304609,3341,2.82034,3.49994,2.974949,332,606,0.04697,0
26,26004,39515,9611.71872,10138.62619,3408,2.82034,3.49994,2.974949,282,665,0.063337,0
26,26004,39522,22627.58782,19656.01303,8023,2.82034,3.49994,2.449958,211,1954,0.005015,0
26,26004,39529,28132.8915,26183.92613,9975,2.82034,3.49994,2.624955,314,766,0.009121,0
26,26004,39536,13278.16072,13182.17402,4708,2.82034,3.49994,2.799952,1127,328,0.015149,0
26,26004,39543,13486.86588,14331.82615,4782,2.82034,3.33004,2.997036,974,13131,0.008422,0
26,26004,39550,11825.68562,12823.0326,4193,2.82034,3.398,3.0582,825,3194,0.003159,0
26,26004,39557,28595.42726,24547.27943,10139,2.82034,3.2281,2.421075,777,1139,0.106757,0
26,26004,39564,21087.68218,19512.45773,7477,2.82034,3.26208,2.609664,659,1227,0.03758,0
26,26004,39571,20137.2276,19409.376,7140,2.82034,3.398,2.7184,560,749,0.01252,0
26,26004,39578,23053.45916,24081.14348,8174,2.82034,3.46596,2.946066,466,1237,0.009978,0
26,26004,39585,9047.65072,9614.491488,3208,2.82034,3.33004,2.997036,412,478,0.010271,0
26,26004,39592,7496.46372,8494.486902,2658,2.82034,3.36402,3.195819,314,869,0.01157,0
26,26004,39599,19432.1426,17044.09616,6890,2.82034,3.53392,2.473744,278,6227,0.005141,0
26,26004,39606,10322.4444,11578.54908,3660,2.82034,3.33004,3.163538,251,13006,0.00836,0
26,26004,39613,11853.88902,13432.02726,4203,2.82034,3.36402,3.195819,212,126,0.049036,0
26,26004,39620,8040.78934,9154.87461,2851,2.82034,3.5679,3.21111,174,266,0.154845,0
26,26004,39627,6873.16858,7949.68896,2437,2.82034,3.26208,3.26208,939,256,0.001471,0
26,26004,39634,9067.3931,9733.79187,3215,2.82034,3.36402,3.027618,934,236,0.003337,0
26,26004,39641,13743.51682,12981.82794,4873,2.82034,3.33004,2.664032,780,312,0.002944,0
26,26004,39648,8785.3591,9526.293,3115,2.82034,3.398,3.0582,638,225,0.00206,0
26,26004,39655,17756.86064,15724.44888,6296,2.82034,3.33004,2.49753,611,380,0.002672,0
26,26004,39662,4238.97102,5311.48176,1503,2.82034,3.53392,3.53392,526,196,0.001732,0
26,26004,39669,8483.58272,9035.526656,3008,2.82034,3.53392,3.003832,453,229,0.003308,0.000167
26,26004,39676,9256.35588,10438.4929,3282,2.82034,3.53392,3.180528,339,842,0.002072,0.000243
26,26004,39683,16465.14492,15473.26872,5838,2.82034,3.53392,2.65044,318,941,0.002944,0
26,26004,39690,5491.20198,6880.54224,1947,2.82034,3.53392,3.53392,244,918,0.007949,0
26,26004,39697,7798.2401,8925.6965,2765,2.82034,3.2281,3.2281,213,179,0.010953,0
26,26004,39704,10409.87494,11557.46959,3691,2.82034,3.29606,3.131257,216,752,0.009989,0
26,26004,39711,9081.4948,10142.82612,3220,2.82034,3.49994,3.149946,168,625,0.001426,0
26,26004,39718,19065.4984,18376.384,6760,2.82034,3.398,2.7184,821,1633,0.006116,0
26,26004,39725,16061.8363,16545.62655,5695,2.82034,3.2281,2.90529,736,1719,0.005168,0
26,26004,39732,15664.16836,16135.98066,5554,2.82034,3.2281,2.90529,618,2902,0.012666,0
26,26004,39739,6729.33124,8188.70428,2386,2.82034,3.43198,3.43198,494,231,0.020225,0
26,26004,39746,7956.17914,7740.499585,2821,2.82034,3.2281,2.743885,470,0,0.024598,0
26,26004,39753,6278.07684,6686.530032,2226,2.82034,3.53392,3.003832,395,0,0.003133,0
26,26004,39760,24170.3138,19773.06394,8570,2.82034,3.29606,2.307242,297,0,0,0
26,26004,39767,6969.06014,7976.6351,2471,2.82034,3.2281,3.2281,268,0,0,0
26,26004,39774,8647.16244,9282.676788,3066,2.82034,3.36402,3.027618,227,1,0.000003,0
26,26004,39781,42028.70668,45117.56344,14902,2.82034,3.36402,3.027618,213,0,0.000006,0.000103
26,26004,39788,10133.48162,11482.57767,3593,2.82034,3.36402,3.195819,186,257,0.000018,0.000483
26,26004,39795,14564.23576,13616.68307,5164,2.82034,3.29606,2.636848,155,167,0.000003,0.000105
26,26004,39802,50740.73694,52483.03935,17991,2.82034,3.43198,2.917183,138,1702,0.003063,0
26,26004,39809,144765.2319,134736.3152,51329,2.82034,3.49994,2.624955,825,339,0.00151,0
26,26004,39816,30315.83466,29512.28242,10749,2.82034,3.43198,2.745584,774,788,0.0148,0
26,26004,39823,7067.77204,8856.00352,2506,2.82034,3.53392,3.53392,615,1088,0.00274,0
26,26004,39830,11870.81106,12643.12889,4209,2.82034,3.53392,3.003832,589,1413,0.006625,0
26,26004,39837,12773.31986,12065.40093,4529,2.82034,3.33004,2.664032,434,597,0.011217,0
26,26004,39844,10689.0886,10508.79072,3790,2.82034,3.46596,2.772768,417,704,0.01372,0
26,26004,39851,19719.81728,17462.72976,6992,2.82034,3.5679,2.49753,321,430,0.006639,0
26,26004,39858,26082.50432,28847.87827,9248,2.82034,3.46596,3.119364,286,16681,0.00618,0
26,26004,39865,11670.56692,11712.74969,4138,2.82034,3.33004,2.830534,250,10462,0.003591,0
26,26004,39872,6923.9347,8759.1945,2455,2.82034,3.5679,3.5679,208,39711,0.13562,0
26,26004,39879,10333.72576,10981.1399,3664,2.82034,3.33004,2.997036,164,1517,0.083697,0
26,26004,39886,19124.72554,19977.27355,6781,2.82034,3.46596,2.946066,141,2753,0.446197,0
26,26004,39893,8387.69116,10004.59548,2974,2.82034,3.36402,3.36402,134,7825,0.018964,0
26,26004,39900,9964.26122,11128.75922,3533,2.82034,3.49994,3.149946,799,4018,0.026729,0
26,26004,39907,34693.00234,28966.56701,12301,2.82034,3.36402,2.354814,1006,8135,0.06211,0
26,26004,39914,21713.79766,24251.43425,7699,2.82034,3.49994,3.149946,901,11642,0.057409,0
26,26004,39921,9597.61702,11534.48552,3403,2.82034,3.5679,3.389505,762,6126,0.087477,0
26,26004,39928,10099.63754,11906.62088,3581,2.82034,3.49994,3.324943,638,3262,0.103032,0
26,26004,39935,21321.7704,22053.90348,7560,2.82034,3.43198,2.917183,572,2257,0.068069,0
26,26004,39942,48033.21054,45139.64364,17031,2.82034,3.53392,2.65044,494,4333,0.038382,0
26,26004,39949,16972.80612,16103.71665,6018,2.82034,3.5679,2.675925,430,9405,0.028575,0
26,26004,39956,27929.82702,23790.82856,9903,2.82034,3.43198,2.402386,320,15387,0.03581,0
26,26004,39963,33948.43258,27485.95987,12037,2.82034,3.26208,2.283456,282,11999,0.073477,0
26,26004,39970,20986.14994,22528.50554,7441,2.82034,3.36402,3.027618,277,37079,0.134981,0
26,26004,39977,17443.8029,20175.9648,6185,2.82034,3.26208,3.26208,204,42923,0.16215,0
26,26004,39984,19319.329,20576.2492,6850,2.82034,3.53392,3.003832,190,914,0.475373,0
26,26004,39991,27413.7048,26422.848,9720,2.82034,3.398,2.7184,990,1009,0.476929,0
26,26004,39998,15046.5139,14792.71728,5335,2.82034,3.46596,2.772768,886,2619,0.007372,0
26,26004,40005,21479.70944,18633.00096,7616,2.82034,3.26208,2.44656,687,773,0.014423,0
26,26004,40012,9061.75242,9825.9966,3213,2.82034,3.398,3.0582,693,742,0.020956,0
26,26004,40019,10164.50536,10801.31774,3604,2.82034,3.33004,2.997036,585,603,0.006614,0
26,26004,40026,17240.73842,15578.9805,6113,2.82034,3.398,2.5485,443,666,0.00816,0
26,26004,40033,5541.9681,6610.2993,1965,2.82034,3.36402,3.36402,422,731,0.004715,0
26,26004,40040,9174.56602,9948.3246,3253,2.82034,3.398,3.0582,326,1218,0.008551,0.000982
26,26004,40047,7834.90452,9416.04489,2778,2.82034,3.5679,3.389505,276,1615,0.007539,0.001091
26,26004,40054,13436.09976,13840.80156,4764,2.82034,3.2281,2.90529,251,3438,0.011829,0
26,26004,40061,11707.23134,13667.83996,4151,2.82034,3.46596,3.292662,217,3082,0.018565,0
26,26004,40068,14620.64256,15272.40614,5184,2.82034,3.46596,2.946066,193,5023,0.027292,0
26,26004,40075,33779.21218,29912.91681,11977,2.82034,3.33004,2.49753,161,31428,0.037135,0
26,26004,40082,27464.47092,25065.46593,9738,2.82034,3.43198,2.573985,955,14014,0.042571,0
26,26004,40089,20503.8718,23702.96987,7270,2.82034,3.43198,3.260381,858,5443,0.436504,0
26,26004,40096,49395.43476,40409.03639,17514,2.82034,3.29606,2.307242,706,4781,0.159261,0
26,26004,40103,9484.80342,11541.74874,3363,2.82034,3.43198,3.43198,694,4982,0.04253,0
26,26004,40110,21017.17368,19447.21613,7452,2.82034,3.26208,2.609664,563,1039,0.053133,0
26,26004,40117,7693.88752,7638.269056,2728,2.82034,3.49994,2.799952,478,0,0.057939,0
26,26004,40124,12048.49248,12077.52499,4272,2.82034,3.53392,2.827136,372,0,0.009202,0
26,26004,40131,8424.35558,9256.641312,2987,2.82034,3.26208,3.098976,300,3,0,0
26,26004,40138,13244.31664,12566.1438,4696,2.82034,3.5679,2.675925,295,8,0,0
26,26004,40145,52743.17834,52870.27034,18701,2.82034,3.53392,2.827136,231,16,0.000033,0
26,26004,40152,9620.17974,9753.471387,3411,2.82034,3.36402,2.859417,193,3,0.000107,0.002377
26,26004,40159,24128.0087,21366.36915,8555,2.82034,3.33004,2.49753,170,1744,0.000172,0.003444
26,26004,40166,34732.4871,37661.733,12315,2.82034,3.398,3.0582,443,1216,0.000034,0.001586
26,26004,40173,137604.3886,120611.0756,48790,2.82034,3.29606,2.472045,1274,1856,0.014656,0
26,26004,40180,27929.82702,25843.50259,9903,2.82034,3.26208,2.609664,1080,308,0.010051,0
26,26005,39452,10376.6103,9896.211675,742,13.98465,17.78295,13.3372125,971,463,0.01485,0
26,26005,39459,9873.1629,9653.75928,706,13.98465,17.09235,13.67388,784,1342,0.002884,0
26,26005,39466,6349.0311,7595.32239,454,13.98465,17.6103,16.729785,780,1317,0.006622,0
26,26005,39473,6335.04645,6780.846015,453,13.98465,17.6103,14.968755,639,383,0.011775,0
26,26005,39480,7313.97195,6131.095005,523,13.98465,16.74705,11.722935,506,262,0.011976,0
26,26005,39487,5160.33585,6052.24575,369,13.98465,16.40175,16.40175,465,233,0.003254,0
26,26005,39494,26123.3262,23704.4997,1868,13.98465,18.12825,12.689775,430,329,0.003753,0
26,26005,39501,5062.4433,6124.9314,362,13.98465,16.9197,16.9197,364,412,0.002382,0
26,26005,39508,6321.0618,7191.18327,452,13.98465,16.74705,15.9096975,289,698,0.003428,0
26,26005,39515,6446.92365,7449.77844,461,13.98465,17.9556,16.16004,276,1359,0.003296,0
26,26005,39522,8698.4523,8854.165335,622,13.98465,16.74705,14.2349925,220,1821,0.009844,0
26,26005,39529,15900.54705,14153.44991,1137,13.98465,17.78295,12.448065,350,1353,0.016778,0
26,26005,39536,8614.5444,9401.55216,616,13.98465,17.9556,15.26226,1116,1425,0.021185,0
26,26005,39543,6698.64735,8021.83695,479,13.98465,16.74705,16.74705,935,580,0.010743,0
26,26005,39550,14194.41975,12266.7825,1015,13.98465,17.265,12.0855,850,30489,0.015834,0
26,26005,39557,10544.4261,10843.83573,754,13.98465,16.9197,14.381745,643,11188,0.007737,0
26,26005,39564,13131.58635,15401.24325,939,13.98465,17.265,16.40175,587,3590,0.267456,0
26,26005,39571,17089.2423,16034.3508,1222,13.98465,16.40175,13.1214,477,4954,0.10555,0
26,26005,39578,28710.48645,25786.27024,2053,13.98465,16.74705,12.5602875,400,18191,0.028271,0
26,26005,39585,8446.7286,10532.3406,604,13.98465,17.43765,17.43765,381,36525,0.041635,0
26,26005,39592,10236.7638,11146.69836,732,13.98465,16.9197,15.22773,337,5094,0.158184,0
26,26005,39599,16166.2554,13272.2961,1156,13.98465,16.40175,11.481225,270,2996,0.314875,0
26,26005,39606,8404.77465,9561.728198,601,13.98465,16.74705,15.9096975,230,3676,0.067927,0
26,26005,39613,16543.84095,16084.28981,1183,13.98465,18.12825,13.5961875,206,2985,0.025178,0
26,26005,39620,9915.11685,8225.87472,709,13.98465,16.5744,11.60208,195,688,0.033121,0
26,26005,39627,11593.27485,10519.82348,829,13.98465,18.12825,12.689775,948,6718,0.032448,0
26,26005,39634,13439.24865,11498.02385,961,13.98465,17.09235,11.964645,890,28600,0.006497,0
26,26005,39641,8181.02025,10074.77494,585,13.98465,18.12825,17.2218375,772,7750,0.058932,0
26,26005,39648,12460.32315,14613.95925,891,13.98465,16.40175,16.40175,723,1341,0.328741,0
26,26005,39655,10894.04235,9132.166365,779,13.98465,16.74705,11.722935,617,535,0.069201,0
26,26005,39662,8446.7286,7664.6241,604,13.98465,16.9197,12.689775,453,919,0.010566,0
26,26005,39669,8698.4523,7973.581275,622,13.98465,17.09235,12.8192625,415,666,0.004426,0
26,26005,39676,6978.34035,8787.5397,499,13.98465,17.6103,17.6103,365,920,0.008512,0.001244
26,26005,39683,9719.33175,8999.38125,695,13.98465,17.265,12.94875,339,1332,0.007247,0.001123
26,26005,39690,7775.4654,8553.01194,556,13.98465,17.09235,15.383115,277,2246,0.011504,0
26,26005,39697,8334.8514,9723.9933,596,13.98465,18.12825,16.315425,232,2117,0.019031,0
26,26005,39704,8740.40625,9323.1,625,13.98465,16.5744,14.91696,196,427,0.032092,0
26,26005,39711,8376.80535,9493.71273,599,13.98465,17.6103,15.84927,166,1731,0.026808,0
26,26005,39718,14264.343,11834.1216,1020,13.98465,16.5744,11.60208,720,6536,0.004701,0
26,26005,39725,11187.72,12803.724,800,13.98465,17.78295,16.004655,729,16846,0.021648,0
26,26005,39732,13047.67845,13144.32792,933,13.98465,16.5744,14.08824,607,9160,0.089539,0
26,26005,39739,13061.6631,13432.54983,934,13.98465,16.9197,14.381745,489,4203,0.155988,0
26,26005,39746,10026.99405,9377.096288,717,13.98465,17.43765,13.0782375,436,577,0.074475,0
26,26005,39753,5118.3819,5914.57464,366,13.98465,17.9556,16.16004,399,0,0.053203,0
26,26005,39760,9229.869,8717.0985,660,13.98465,17.6103,13.207725,293,0,0.007133,0
26,26005,39767,9957.0708,8850.7296,712,13.98465,16.5744,12.4308,279,1,0,0
26,26005,39774,6586.77015,8213.13315,471,13.98465,17.43765,17.43765,258,5,0,0
26,26005,39781,42765.0597,44348.9508,3058,13.98465,18.12825,14.5026,215,18,0.000021,0
26,26005,39788,7132.1715,7334.68995,510,13.98465,16.9197,14.381745,199,3,0.00007,0.001849
26,26005,39795,7943.2812,9036.70818,568,13.98465,16.74705,15.9096975,171,2341,0.000197,0.003032
26,26005,39802,43660.0773,37353.62169,3122,13.98465,17.09235,11.964645,149,1105,0.00004,0.001646
26,26005,39809,78999.28785,71001.82908,5649,13.98465,17.9556,12.56892,818,2612,0.018884,0
26,26005,39816,20641.3434,19774.91664,1476,13.98465,16.74705,13.39764,683,7072,0.012279,0
26,26005,39823,11733.12135,11943.15871,839,13.98465,16.74705,14.2349925,608,9285,0.027795,0
26,26005,39830,8362.8207,9710.164035,598,13.98465,17.09235,16.2377325,487,710,0.075242,0
26,26005,39837,6251.13855,6482.6622,447,13.98465,18.12825,14.5026,439,24,0.095724,0
